video t (ms),A002C001_140325E3,20140325_121238,Take5_Nexus5,20140325_121245,20140325_131253,IMG_0367,VID_20140325_131247,VID_20140325_131249
537.843174,0.20686733771318538,0.22324588489126798,0.44140943986759157,0.44888986920988916,0.5141232236048918,0.2837083946869209,0.5245129323999957,1
538.341096,0.206598318323574,0.3303655118579716,0.6787555033607533,0.43851540358666835,0.41312375721873723,0.2828528565268898,0.5229312350040015,1
538.840947,0.206598318323574,0.3303655118579716,0.6787555033607533,0.43851540358666835,0.41312375721873723,0.18607274431179321,0.9551247139281487,1
539.340974,0.20330169842701937,0.3423475531598754,0.7640637564685862,0.43774324163941936,0.492353948135229,0.18595810850697395,0.9545362801374349,1
539.841703,0.19688984646131114,0.3315503889026789,0.7399662514465207,0.4239374304430669,0.4768257914370776,0.21548669674479398,1,0.9684613949843123
540.341483,0.1985825136750041,0.3888208761126815,0.7537164442987705,0.3989912952497994,0.5263448583185169,0.21548669674479398,1,0.9659125022094751
540.842264,0.20559058219119933,0.40254254419864516,0.7803154453169235,0.4130718821188538,0.5449198111780623,0.14082179644380055,0.7975680958895187,1
541.342133,0.20273096174886923,0.4309180660837722,0.7702776732880838,0.47725691850405433,0.3701014793146444,0.14002428641848194,0.7930512627826494,1
541.841121,0.20273096174886923,0.4309180660837722,0.7702776732880838,0.47725691850405433,0.3701014793146444,0.0848100739604725,0.8641271719588899,1
542.341795,0.2041748326822515,0.3996006814066903,0.7909705032340748,0.4810976235156086,0.4265864740593153,0.08454999899614453,0.8614772763400418,1
542.841338,0.2041748326822515,0.3996006814066903,0.7909705032340748,0.4810976235156086,0.4265864740593153,0.017250139397322835,0.9906823737372014,1
543.341493,0.20525767906443973,0.1827219452307167,0.8128808869170523,0.4669475667888524,0.5019331849299996,0.017412381460113455,1,0.9899055657250164
543.840669,0.20735076776147532,0.18458522868985927,0.821170134872098,0.4717092043490588,0.5070515838168653,0.12219523372384597,0.8154730361190282,1
544.341598,0.21361464456169896,0.08446577611143972,0.8200482123413826,0.38589291357783345,0.4469262828792769,0.12667025566872142,0.8453372102023969,1
544.841248,0.19645389683814535,0.07768021195643202,0.7541695806491769,0.35489217881171325,0.4110224280323701,0.1563499530018436,1,0.919664928597173
545.342115,0.19621638106268183,0.07566159790290922,0.46036594559695804,0.22163046900599526,0.4582917502135172,0.1563499530018436,1,0.8906423204101802
545.84069,0.22030884516279833,0.08495172098723502,0.5168920621074228,0.24884340652477036,0.5145631862659003,0.19246333641390911,0.35369052088001657,1
546.352425,0.2128806976707126,0.06107779377652682,0.7414064851299951,0.2540928684403976,0.34430691789446866,0.18702212133435514,0.34369118162108975,1
546.841292,0.2128806976707126,0.06107779377652682,0.7414064851299951,0.2540928684403976,0.34430691789446866,0.15575455710794567,0.38493246023248046,1
547.341937,0.2086326745886013,0.13901031056676205,0.7800971546289975,0.24739364219948096,0.5192579525521351,0.15180168003740796,0.3751633034000155,1
547.84147,0.2086326745886013,0.13901031056676205,0.7800971546289975,0.24739364219948096,0.5192579525521351,0.10167003417986469,0.5555942516490411,1
548.341516,0.21192066650598662,0.06925171383492064,0.8193246787913436,0.2793164887316977,0.44799012817336376,0.10317070128761048,0.563794917906587,1
548.841121,0.21192066650598662,0.06925171383492064,0.8193246787913436,0.2793164887316977,0.44799012817336376,0.025149443569324106,0.7510687110107152,1
549.351378,0.21382170925741845,0.3761256335556921,0.822518722079807,0.2971460941496436,0.5769795227477109,0.025179361177269082,0.751962177268679,1
549.840961,0.21382170925741845,0.3761256335556921,0.822518722079807,0.2971460941496436,0.5769795227477109,0.046439984957304566,0.6876208989628019,1
550.340725,0.2146609366621416,0.15850553318004496,0.8169875966684311,0.12050267336170538,0.5421217413882882,0.046520131653703126,0.6888076035553452,1
550.841549,0.2146609366621416,0.15850553318004496,0.8169875966684311,0.12050267336170538,0.5421217413882882,0.030904390391642788,0.7997750041180016,1
551.3417,0.21362761983113435,0.0674313499385554,0.8129101349745874,0.2272965943262762,0.28594679462422873,0.031038115774924102,0.8032356845459001,1
552.127717,0.21238452375462363,0.0674313499385554,0.8129101349745874,0.06362241190659156,0.28594679462422873,0.04021396885339983,0.4398678108471103,1
552.432881,0.21354661507854203,0.11958389980431533,0.8261617059272517,0.06397053074112977,0.5131625136324078,0.05680074324574219,0.4422746084688003,1
552.721636,0.21354661507854203,0.11958389980431533,0.8261617059272517,0.06397053074112977,0.5131625136324078,0.05680074324574219,0.5853705942164505,1
553.220218,0.21100957578307208,0.11958389980431533,0.8408056095769639,0.051073764955606345,0.39513268377794813,0.05680074324574219,0.5853705942164505,1
553.72057,0.20868037986029175,0.1897412877809027,0.8315245094638068,0.05050999525627319,0.39077107396665217,0.0645957631012438,0.8127845216483182,1
554.22099,0.2099795080348132,0.1897412877809027,0.8097772315683701,0.07812113091901837,0.27202541086703197,0.0645957631012438,0.8127845216483182,1
554.720866,0.21044921678371548,0.22367639435460862,0.8115886438051607,0.07829588215550913,0.2726339117469692,0.07238377349046987,0.7532776115087433,1
555.220853,0.21347691521732165,0.22367639435460862,0.7751637971014943,0.06458947821246237,0.4021410286726606,0.07238377349046987,0.7532776115087433,1
555.72098,0.21473091077634288,0.1726965464549857,0.7797172260195099,0.06496888653750527,0.40450326565525135,0.12494466933990808,0.8521912108341118,1
556.221564,0.2128132821926808,0.1726965464549857,0.6918057882379747,0.05856548275679875,0.36350700961418797,0.12494466933990808,0.8521912108341118,1
556.720923,0.21252393423750335,0.20744944171546578,0.6908651862786226,0.05848585519546864,0.3630127734986559,0.023724961070298013,0.9033705350686551,1
557.220415,0.21224231419318473,0.20744944171546578,0.7449713138835405,0.03895187743633577,0.11269980945230891,0.023724961070298013,0.9033705350686551,1
557.721445,0.2113318062758558,0.21924155246621782,0.7417754277000885,0.03878477601296772,0.11221633343491877,0.08379307922235466,0.5822441267694739,1
558.22047,0.2115384982854267,0.21924155246621782,0.7517930567818979,0.08448275993885022,0.21415149858672167,0.08379307922235466,0.5822441267694739,1
558.720386,0.21132164896582953,0.2294320647054203,0.7510223894368878,0.08439615618039056,0.21393197066563097,0.0761537777143204,0.9659194141792412,1
559.220221,0.20992275122671142,0.2294320647054203,0.7703764344421474,0.034399561717293775,0.19736666997323388,0.0761537777143204,0.9659194141792412,1
559.721665,0.2099792066983165,0.25623289130843313,0.7705836152487333,0.03440881294646454,0.19741974868131743,0.014142750336301803,0.9804106312692378,1
560.220721,0.21269503067082257,0.25623289130843313,0.7408424708771033,0.006723496579607689,0.14662082255217102,0.014142750336301803,0.9804106312692378,1
560.720864,0.2107848354349063,0.24602496405247537,0.7341890302491272,0.006663113452204291,0.14530403392837501,0.07496372698229994,0.7786914507722865,1
561.220558,0.20643306909489145,0.24602496405247537,0.7465300645756253,0.011522937511700486,0.12311871959844697,0.07496372698229994,0.7786914507722865,1
561.722028,0.20744261679621115,0.24850489875357207,0.7501809220373817,0.011579289699498655,0.12372082381026249,0.03056500289865311,0.3779296139189903,1
562.22125,0.20952449955657135,0.24850489875357207,0.7806964957848238,0.007795487958628513,0.2135561991162773,0.03056500289865311,0.3779296139189903,1
562.721168,0.2094604749796804,0.09781548422468762,0.780457937702458,0.007793105884841124,0.2134909425695737,0.04199875635212199,0.31637377463729927,1
563.221745,0.20738906739751886,0.09781548422468762,0.7600314233212002,0.008934635259752263,0.16549210829884356,0.04199875635212199,0.31637377463729927,1
563.7217,0.20847613111574873,0.13868080047548015,0.7640152523406124,0.008981467611854399,0.16635956225310725,0.024749899506571076,0.3805525604731231,1
