video t (ms),A002C001_140325E3,20140325_121238,Take5_Nexus5,20140325_121245,20140325_131253,IMG_0367,VID_20140325_131247,VID_20140325_131249
680.226761,1,1,1,1,1,1,1,1
680.727702,1,1,1,1,1,1,1,1
681.22577,1,1,1,1,1,1,1,1
681.727377,1,1,1,1,1,1,1,1
682.226772,1,1,1,1,1,1,1,1
682.726254,1,1,1,1,1,1,1,1
683.227286,1,1,1,1,1,1,1,1
683.726154,1,1,1,1,1,1,1,1
684.225608,1,1,1,1,1,1,1,1
684.725436,1,1,1,1,1,1,1,1
685.226006,1,1,1,1,1,1,1,1
685.72603,1,1,1,1,1,1,1,1
686.225876,1,1,1,1,1,1,1,1
686.725479,1,1,1,1,1,1,1,1
687.226319,1,1,1,1,1,1,1,1
687.725961,1,1,1,1,1,1,1,1
688.225489,1,1,1,1,1,1,1,1
688.725934,1,1,1,1,1,1,1,1
689.227139,1,1,1,1,1,1,1,1
689.726404,1,1,1,1,1,1,1,1
690.22697,1,1,1,1,1,1,1,1
690.726856,1,1,1,1,1,1,1,1
691.225673,1,1,1,1,1,1,1,1
691.727108,1,1,1,1,1,1,1,1
692.227059,1,1,1,1,1,1,1,1
692.725456,1,1,1,1,1,1,1,1
693.227071,1,1,1,1,1,1,1,1
693.725877,1,1,1,1,1,1,1,1
694.226318,1,1,1,1,1,1,1,1
694.726373,1,1,1,1,1,1,1,1
695.226706,1,1,1,1,1,1,1,1
695.727386,1,1,1,1,1,1,1,1
696.225929,1,1,1,1,1,1,1,1
696.725561,1,1,1,1,1,1,1,1
697.226947,1,1,1,1,1,1,1,1
697.72759,1,1,1,1,1,1,1,1
698.227138,1,1,1,1,1,1,1,1
698.727203,1,1,1,1,1,1,1,1
699.226847,1,1,1,1,1,1,1,1
699.727127,1,1,1,1,1,1,1,1
700.225654,1,1,1,1,1,1,1,1
700.725928,1,1,1,1,1,1,1,1
701.227267,1,1,1,1,1,1,1,1
701.928446,1,1,1,1,1,1,1,1
702.030398,1,1,1,1,1,1,1,1
702.278584,1,1,1,1,1,1,1,1
702.73251,1,1,1,1,1,1,1,1
703.233235,1,1,1,1,1,1,1,1
703.731377,1,1,1,1,1,1,1,1
704.231715,1,1,1,1,1,1,1,1
704.731622,1,1,1,1,1,1,1,1
705.232184,1,1,1,1,1,1,1,1
705.732926,1,1,1,1,1,1,1,1
706.23164,1,1,1,1,1,1,1,1
706.731319,1,1,1,1,1,1,1,1
707.232072,1,1,1,1,1,1,1,1
707.732371,1,1,1,1,1,1,1,1
708.231522,1,1,1,1,1,1,1,1
708.731637,1,1,1,1,1,1,1,1
709.231248,1,1,1,1,1,1,1,1
709.732006,1,1,1,1,1,1,1,1
710.231765,1,1,1,1,1,1,1,1
710.733753,1,1,1,1,1,1,1,1
711.23272,1,1,1,1,1,1,1,1
711.731672,1,1,1,1,1,1,1,1
712.231288,1,1,1,1,1,1,1,1
712.732451,1,1,1,1,1,1,1,1
713.232312,1,1,1,1,1,1,1,1
713.732491,1,1,1,1,1,1,1,1
714.232819,1,1,1,1,1,1,1,1
714.7313,1,1,1,1,1,1,1,1
715.232845,1,1,1,1,1,1,1,1
715.732146,1,1,1,1,1,1,1,1
716.232817,1,1,1,1,1,1,1,1
716.731694,1,1,1,1,1,1,1,1
717.231755,1,1,1,1,1,1,1,1
717.731547,1,1,1,1,1,1,1,1
718.231277,1,1,1,1,1,1,1,1
718.732754,1,1,1,1,1,1,1,1
719.231261,1,1,1,1,1,1,1,1
719.733298,1,1,1,1,1,1,1,1
720.233149,1,1,1,1,1,1,1,1
720.731651,1,1,1,1,1,1,1,1
721.233146,1,1,1,1,1,1,1,1
721.732836,1,1,1,1,1,1,1,1
722.231385,1,1,1,1,1,1,1,1
722.731774,1,1,1,1,1,1,1,1
723.231589,1,1,1,1,1,1,1,1
723.731964,1,1,1,1,1,1,1,1
724.234545,1,1,1,1,1,1,1,1
724.73163,1,1,1,1,1,1,1,1
725.233292,1,1,1,1,1,1,1,1
725.731439,1,1,1,1,1,1,1,1
726.233168,1,1,1,1,1,1,1,1
726.732193,1,1,1,1,1,1,1,1
727.232163,1,1,1,1,1,1,1,1
727.732361,1,1,1,1,1,1,1,1
728.232684,1,1,1,1,1,1,1,1
728.731909,1,1,1,1,1,1,1,1
729.232519,1,1,1,1,1,1,1,1
729.731365,1,1,1,1,1,1,1,1
730.231865,1,1,1,1,1,1,1,1
730.731836,1,1,1,1,1,1,1,1
731.231411,1,1,1,1,1,1,1,1
731.731921,1,1,1,1,1,1,1,1
732.232971,1,1,1,1,1,1,1,1
732.732597,1,1,1,1,1,1,1,1
733.233778,1,1,1,1,1,1,1,1
733.732753,1,1,1,1,1,1,1,1
